일자,행정동,신고건수,단속건수
20230724,휘경2동,0,4
20230725,답십리1동,0,18
20230725,답십리2동,0,4
20230725,이문1동,0,1
20230725,장안1동,1,2
20230725,장안2동,0,10
20230725,전농1동,0,3
20230725,제기동,6,10
20230725,청량리동,2,5
20230725,회기동,2,26
20230725,휘경1동,0,3
20230725,휘경2동,0,2
20230726,답십리1동,0,8
20230726,답십리2동,0,7
20230726,이문1동,0,5
20230726,장안1동,0,9
20230726,장안2동,0,14
20230726,전농1동,1,2
20230726,제기동,1,9
20230726,청량리동,1,5
20230726,회기동,6,3
20230726,휘경1동,0,3
20230727,답십리1동,0,15
20230727,답십리2동,0,2
20230727,이문1동,0,1
20230727,이문2동,0,2
20230727,장안1동,0,3
20230727,장안2동,0,17
20230727,전농1동,0,2
20230727,제기동,2,16
20230727,청량리동,1,11
20230727,회기동,5,20
20230727,휘경1동,0,4
20230727,휘경2동,0,2
20230728,답십리1동,0,7
20230728,답십리2동,0,3
20230728,이문1동,0,2
20230728,장안1동,0,4
20230728,장안2동,0,10
20230728,전농1동,0,2
20230728,제기동,5,3
20230728,청량리동,0,5
20230728,회기동,1,7
20230728,휘경1동,0,1
20230728,휘경2동,0,2
20230729,답십리1동,0,5
20230729,답십리2동,0,1
20230729,장안1동,0,1
20230729,장안2동,0,3
20230729,전농1동,1,0
20230729,제기동,4,4
20230729,청량리동,1,1
20230729,회기동,4,4
20230729,휘경1동,0,1
20230729,휘경2동,0,1
20230730,답십리1동,0,2
20230730,답십리2동,0,1
20230730,이문1동,0,2
20230730,장안1동,1,2
20230730,장안2동,0,6
20230730,전농1동,0,2
20230730,제기동,0,6
20230730,청량리동,1,3
20230730,회기동,1,4
20230730,휘경1동,0,3
20230731,답십리1동,0,6
20230731,답십리2동,0,2
20230731,이문1동,0,5
20230731,장안1동,0,6
20230731,장안2동,0,10
20230731,전농1동,0,8
20230731,제기동,1,10
20230731,청량리동,0,6
20230731,회기동,3,6
20230731,휘경1동,0,4
20230731,휘경2동,0,2
20230801,답십리1동,0,4
20230801,답십리2동,0,4
20230801,이문1동,0,1
20230801,장안1동,0,5
20230801,장안2동,0,18
20230801,전농1동,1,3
20230801,제기동,2,19
20230801,청량리동,2,10
20230801,회기동,3,6
20230801,휘경1동,0,4
20230801,휘경2동,0,2
20230802,답십리1동,0,8
20230802,이문1동,0,5
20230802,이문2동,0,1
20230802,장안1동,0,6
20230802,장안2동,0,13
20230802,전농1동,0,1
20230802,제기동,1,11
20230802,청량리동,2,15
20230802,회기동,1,6
20230802,휘경1동,0,1
20230803,답십리1동,0,5
20230803,이문1동,0,2
20230803,이문2동,0,1
20230803,장안1동,0,3
20230803,장안2동,0,9
20230803,전농1동,0,4
20230803,제기동,1,6
20230803,청량리동,0,4
20230803,회기동,6,6
20230803,휘경1동,0,1
20230803,휘경2동,0,2
20230804,답십리1동,0,13
20230804,답십리2동,0,1
20230804,이문1동,0,3
20230804,장안1동,0,8
20230804,장안2동,0,15
20230804,전농1동,0,1
20230804,제기동,0,13
20230804,청량리동,2,6
20230804,회기동,1,4
20230804,휘경1동,0,6
20230804,휘경2동,0,4
20230805,답십리1동,0,2
20230805,답십리2동,0,2
20230805,이문1동,0,1
20230805,장안1동,0,2
20230805,장안2동,0,8
20230805,제기동,1,4
20230805,회기동,1,1
20230805,휘경1동,0,2
20230806,답십리1동,0,3
20230806,답십리2동,0,1
20230806,이문1동,0,2
20230806,장안2동,0,8
20230806,전농1동,1,1
20230806,제기동,1,2
20230806,청량리동,3,6
20230806,회기동,0,4
20230806,휘경1동,0,2
20230806,휘경2동,0,1
20230807,답십리1동,0,6
20230807,답십리2동,0,1
20230807,이문1동,0,2
20230807,장안1동,0,2
20230807,장안2동,0,10
20230807,전농1동,0,1
20230807,제기동,3,12
20230807,청량리동,0,3
20230807,회기동,1,6
20230807,휘경1동,0,1
20230808,답십리1동,0,10
20230808,답십리2동,0,5
20230808,이문2동,0,1
20230808,장안1동,1,3
20230808,장안2동,0,18
20230808,전농1동,0,2
20230808,제기동,4,17
20230808,청량리동,0,2
20230808,회기동,1,4
20230808,휘경1동,0,3
20230808,휘경2동,0,2
20230809,답십리1동,0,14
20230809,답십리2동,0,2
20230809,이문1동,0,3
20230809,장안1동,0,7
20230809,장안2동,0,20
20230809,전농1동,1,2
20230809,제기동,3,12
20230809,청량리동,2,4
20230809,회기동,3,5
20230809,휘경1동,0,5
20230810,답십리1동,0,11
20230810,답십리2동,0,2
20230810,장안1동,0,4
20230810,장안2동,0,16
20230810,전농1동,0,3
20230810,제기동,2,11
20230810,청량리동,1,6
20230810,회기동,1,6
20230810,휘경1동,0,5
20230810,휘경2동,0,2
20230811,답십리1동,0,12
20230811,답십리2동,0,3
20230811,이문1동,0,2
20230811,장안1동,0,4
20230811,장안2동,0,24
20230811,전농1동,1,0
20230811,제기동,1,13
20230811,청량리동,1,2
20230811,회기동,2,1
20230811,휘경1동,0,3
20230811,휘경2동,0,2
20230812,답십리1동,0,3
20230812,용신동,2,0
20230812,이문1동,0,1
20230812,장안1동,0,1
20230812,장안2동,0,5
20230812,전농1동,1,0
20230812,제기동,2,7
20230812,회기동,2,3
20230812,휘경2동,0,1
20230813,답십리1동,0,1
20230813,장안1동,0,1
20230813,장안2동,1,5
20230813,전농1동,0,1
20230813,제기동,1,13
20230813,청량리동,2,0
20230813,회기동,2,4
20230813,휘경1동,0,4
20230813,휘경2동,0,1
20230814,답십리1동,0,8
20230814,답십리2동,0,1
20230814,장안1동,0,7
20230814,장안2동,0,9
20230814,전농1동,1,0
20230814,제기동,3,16
20230814,청량리동,1,3
20230814,회기동,3,3
20230814,휘경1동,0,2
20230815,답십리1동,0,1
20230815,이문1동,0,1
20230815,장안1동,0,2
20230815,장안2동,0,3
20230815,전농1동,1,1
20230815,제기동,2,5
20230815,청량리동,1,1
20230815,회기동,3,3
20230815,휘경1동,0,1
20230815,휘경2동,0,1
20230816,답십리1동,0,3
20230816,답십리2동,0,2
20230816,이문1동,0,3
20230816,장안1동,0,4
20230816,장안2동,0,10
20230816,전농1동,1,0
20230816,제기동,2,10
20230816,청량리동,0,2
20230816,회기동,0,6
20230816,휘경1동,0,3
20230816,휘경2동,0,4
20230817,답십리1동,0,3
20230817,답십리2동,0,2
20230817,이문1동,0,6
20230817,장안1동,0,5
20230817,장안2동,0,11
20230817,전농1동,1,4
20230817,제기동,1,10
20230817,청량리동,3,3
20230817,회기동,2,7
20230817,휘경1동,0,5
20230817,휘경2동,0,1
20230818,답십리1동,0,4
20230818,답십리2동,0,1
20230818,이문1동,2,2
20230818,장안1동,0,8
20230818,장안2동,0,16
20230818,전농1동,0,5
20230818,제기동,0,12
20230818,청량리동,2,2
20230818,회기동,4,12
20230818,휘경1동,0,2
20230818,휘경2동,0,1
20230819,답십리1동,1,3
20230819,장안1동,0,2
20230819,장안2동,1,4
20230819,제기동,1,5
20230819,청량리동,1,11
20230819,회기동,1,3
20230819,휘경1동,0,1
20230820,답십리1동,0,2
20230820,답십리2동,0,1
20230820,이문1동,0,1
20230820,장안1동,0,1
20230820,장안2동,0,11
20230820,전농1동,1,1
20230820,제기동,0,28
20230820,청량리동,1,3
20230820,회기동,2,5
20230820,휘경1동,0,1
20230821,답십리1동,0,10
20230821,답십리2동,0,2
20230821,이문1동,0,2
20230821,장안1동,0,2
20230821,장안2동,0,7
20230821,전농1동,0,5
20230821,제기동,2,13
20230821,청량리동,5,0
20230821,회기동,7,5
20230821,휘경1동,0,5
20230822,답십리1동,0,6
20230822,이문1동,0,5
20230822,장안1동,0,4
20230822,장안2동,0,11
20230822,전농1동,1,5
20230822,제기동,5,10
20230822,청량리동,1,5
20230822,회기동,7,7
20230822,휘경1동,0,6
20230822,휘경2동,0,1
20230823,답십리1동,0,8
20230823,답십리2동,0,1
20230823,이문1동,0,2
20230823,장안1동,0,2
20230823,장안2동,0,17
20230823,전농1동,0,1
20230823,제기동,4,11
20230823,청량리동,2,7
20230823,회기동,6,7
20230823,휘경1동,0,5
20230823,휘경2동,0,2
20230824,답십리1동,0,12
20230824,답십리2동,0,1
20230824,이문1동,0,4
20230824,장안1동,0,4
20230824,장안2동,0,17
20230824,전농1동,1,1
20230824,제기동,2,16
20230824,청량리동,2,7
20230824,회기동,3,16
20230824,휘경1동,0,2
20230825,답십리1동,0,4
20230825,답십리2동,0,1
20230825,이문1동,0,3
20230825,장안1동,0,3
20230825,장안2동,1,6
20230825,전농1동,0,5
20230825,제기동,1,8
20230825,청량리동,3,2
20230825,회기동,4,3
20230825,휘경1동,0,4
20230825,휘경2동,0,1
20230826,답십리1동,1,4
20230826,답십리2동,0,2
20230826,이문1동,0,1
20230826,장안1동,0,1
20230826,장안2동,0,4
20230826,전농1동,0,2
20230826,제기동,1,26
20230826,청량리동,4,6
20230826,회기동,2,3
20230827,답십리1동,0,3
20230827,답십리2동,0,2
20230827,이문1동,1,2
20230827,장안1동,0,2
20230827,장안2동,0,4
20230827,전농1동,1,1
20230827,전농2동,0,1
20230827,제기동,1,26
20230827,청량리동,1,0
20230827,회기동,0,2
20230827,휘경1동,0,2
20230827,휘경2동,0,2
20230828,답십리1동,0,6
20230828,답십리2동,0,1
20230828,이문2동,0,1
20230828,장안1동,0,5
20230828,장안2동,0,15
20230828,전농1동,1,0
20230828,제기동,1,14
20230828,청량리동,1,3
20230828,회기동,0,5
20230828,휘경1동,0,4
20230828,휘경2동,0,1
20230829,답십리1동,0,3
20230829,답십리2동,0,4
20230829,장안1동,0,1
20230829,장안2동,0,8
20230829,전농1동,1,3
20230829,제기동,1,9
20230829,청량리동,1,4
20230829,회기동,2,5
20230829,휘경1동,0,3
20230830,답십리1동,0,3
20230830,장안1동,0,4
20230830,장안2동,0,7
20230830,청량리동,4,6
20230830,회기동,4,6
20230831,답십리1동,0,7
20230831,답십리2동,0,1
20230831,이문1동,0,2
20230831,장안1동,0,3
20230831,장안2동,0,6
20230831,전농1동,0,2
20230831,제기동,1,0
20230831,청량리동,1,3
20230831,회기동,3,5
20230901,답십리1동,0,2
20230901,답십리2동,0,1
20230901,이문1동,0,1
20230901,장안1동,0,5
20230901,장안2동,0,9
20230901,전농1동,1,2
20230901,제기동,2,11
20230901,청량리동,0,8
20230901,회기동,2,0
20230901,휘경1동,0,3
20230902,답십리1동,0,4
20230902,이문1동,0,1
20230902,장안2동,0,3
20230902,전농1동,0,1
20230902,제기동,2,10
20230902,청량리동,1,13
20230902,회기동,1,8
20230903,답십리1동,0,6
20230903,장안1동,0,4
20230903,장안2동,0,2
20230903,전농1동,1,0
20230903,제기동,0,23
20230903,청량리동,1,6
20230903,회기동,1,8
20230903,휘경1동,0,1
20230904,답십리1동,0,10
20230904,이문1동,0,1
20230904,장안1동,0,2
20230904,장안2동,0,6
20230904,전농1동,1,1
20230904,제기동,4,10
20230904,청량리동,3,10
20230904,회기동,1,9
20230904,휘경1동,0,3
20230905,답십리1동,0,4
20230905,이문2동,0,1
20230905,장안1동,1,4
20230905,장안2동,0,4
20230905,전농1동,1,2
20230905,제기동,3,2
20230905,청량리동,0,6
20230905,회기동,3,8
20230906,답십리1동,0,6
20230906,답십리2동,0,1
20230906,이문1동,0,1
20230906,장안1동,0,1
20230906,장안2동,0,8
20230906,전농1동,1,1
20230906,제기동,3,8
20230906,청량리동,1,4
20230906,회기동,2,2
20230906,휘경2동,0,1
20230907,답십리1동,0,7
20230907,답십리2동,0,1
20230907,이문1동,0,2
20230907,이문2동,0,1
20230907,장안1동,0,3
20230907,장안2동,0,5
20230907,전농1동,0,1
20230907,제기동,3,6
20230907,청량리동,0,8
20230907,회기동,6,6
20230907,휘경1동,0,1
20230907,휘경2동,0,1
20230908,답십리1동,0,13
20230908,답십리2동,0,3
20230908,이문1동,0,3
20230908,장안1동,0,3
20230908,장안2동,0,5
20230908,전농1동,1,1
20230908,제기동,2,21
20230908,청량리동,0,11
20230908,회기동,1,1
20230908,휘경1동,0,1
20230909,이문1동,0,2
20230909,장안1동,0,1
20230909,장안2동,0,4
20230909,제기동,1,9
20230909,청량리동,3,8
20230909,회기동,0,5
20230910,답십리1동,0,5
20230910,이문1동,0,1
20230910,장안1동,0,1
20230910,장안2동,0,6
20230910,전농1동,1,1
20230910,제기동,4,4
20230910,청량리동,3,3
20230910,회기동,2,4
20230911,답십리1동,0,3
20230911,이문1동,0,1
20230911,장안1동,0,3
20230911,장안2동,0,14
20230911,전농1동,1,1
20230911,제기동,5,6
20230911,청량리동,2,5
20230911,회기동,2,4
20230911,휘경1동,0,3
20230912,답십리1동,4,4
20230912,답십리2동,0,2
20230912,이문1동,0,2
20230912,장안1동,0,4
20230912,장안2동,0,1
20230912,전농1동,0,1
20230912,제기동,3,10
20230912,청량리동,3,2
20230912,회기동,4,3
20230912,휘경2동,0,1
20230913,답십리1동,0,3
20230913,답십리2동,0,1
20230913,이문1동,0,4
20230913,장안1동,0,2
20230913,장안2동,0,10
20230913,전농1동,1,1
20230913,제기동,2,3
20230913,청량리동,0,7
20230913,회기동,0,5
20230913,휘경1동,0,1
20230914,답십리1동,0,8
20230914,답십리2동,0,2
20230914,이문1동,0,1
20230914,이문2동,0,1
20230914,장안1동,0,1
20230914,장안2동,0,10
20230914,전농1동,1,0
20230914,제기동,3,7
20230914,청량리동,0,4
20230914,회기동,5,1
20230914,휘경1동,0,1
20230914,휘경2동,0,1
20230915,답십리1동,0,9
20230915,답십리2동,0,2
20230915,이문1동,0,5
20230915,장안2동,0,11
20230915,전농1동,1,0
20230915,전농2동,0,1
20230915,제기동,3,11
20230915,청량리동,7,9
20230915,회기동,1,8
20230916,답십리1동,0,4
20230916,답십리2동,0,1
20230916,장안1동,0,1
20230916,장안2동,0,4
20230916,전농1동,0,3
20230916,제기동,0,6
20230916,청량리동,1,4
20230916,회기동,2,6
20230917,답십리1동,0,2
20230917,장안1동,0,2
20230917,장안2동,0,7
20230917,전농1동,1,1
20230917,제기동,1,17
20230917,청량리동,1,0
20230917,회기동,3,1
20230917,휘경2동,0,1
20230918,답십리1동,0,7
20230918,답십리2동,0,6
20230918,이문1동,0,2
20230918,장안1동,0,2
20230918,장안2동,0,5
20230918,제기동,6,10
20230918,청량리동,1,10
20230918,회기동,4,9
20230918,휘경1동,0,1
20230919,답십리1동,0,6
20230919,답십리2동,0,1
20230919,이문1동,0,1
20230919,이문2동,0,1
20230919,장안1동,0,3
20230919,장안2동,1,3
20230919,전농1동,0,1
20230919,제기동,3,8
20230919,청량리동,0,7
20230919,회기동,3,9
20230920,답십리1동,0,14
20230920,답십리2동,0,1
20230920,이문1동,0,3
20230920,장안2동,0,6
20230920,전농1동,1,3
20230920,제기동,1,9
20230920,청량리동,3,7
20230920,회기동,4,7
20230920,휘경1동,0,3
20230920,휘경2동,0,1
20230921,답십리1동,0,12
20230921,답십리2동,0,3
20230921,장안1동,0,7
20230921,장안2동,0,14
20230921,전농1동,1,0
20230921,제기동,2,19
20230921,청량리동,0,12
20230921,회기동,1,8
20230922,답십리1동,0,12
20230922,답십리2동,0,2
20230922,이문1동,0,1
20230922,장안1동,0,2
20230922,장안2동,0,10
20230922,전농1동,1,0
20230922,제기동,0,16
20230922,청량리동,0,20
20230922,회기동,5,3
20230923,답십리1동,0,7
20230923,이문1동,0,1
20230923,장안1동,0,4
20230923,장안2동,0,4
20230923,전농1동,1,0
20230923,제기동,2,16
20230923,청량리동,0,4
20230923,회기동,6,5
20230923,휘경2동,0,1
20230924,답십리1동,0,4
20230924,장안1동,0,2
20230924,장안2동,0,5
20230924,제기동,0,16
20230924,청량리동,2,2
20230924,회기동,0,6
20230925,답십리1동,0,10
20230925,답십리2동,0,2
20230925,이문2동,0,1
20230925,장안1동,0,2
20230925,장안2동,0,10
20230925,전농1동,0,4
20230925,제기동,3,8
20230925,청량리동,0,1
20230925,회기동,3,1
20230926,답십리1동,0,8
20230926,답십리2동,0,1
20230926,용신동,1,0
20230926,이문1동,0,4
20230926,이문2동,0,1
20230926,장안1동,0,3
20230926,장안2동,0,2
20230926,제기동,3,14
20230926,청량리동,0,2
20230926,회기동,2,23
20230926,휘경1동,0,4
20230927,답십리1동,0,6
20230927,답십리2동,0,1
20230927,이문1동,0,3
20230927,이문2동,0,1
20230927,장안1동,0,5
20230927,장안2동,0,11
20230927,제기동,3,14
20230927,청량리동,0,7
20230927,회기동,0,2
20230928,답십리1동,0,6
20230928,이문1동,0,1
20230928,장안1동,0,3
20230928,장안2동,0,3
20230928,제기동,1,13
20230928,회기동,1,2
20230929,답십리1동,0,6
20230929,이문1동,0,1
20230929,장안1동,0,1
20230929,장안2동,0,5
20230929,전농1동,1,0
20230929,제기동,0,15
20230929,청량리동,2,1
20230929,회기동,0,6
20230929,휘경2동,0,2
20230930,답십리1동,0,3
20230930,장안1동,0,2
20230930,장안2동,0,2
20230930,전농1동,1,1
20230930,제기동,0,2
20230930,청량리동,0,2
20230930,회기동,0,2
20231001,답십리1동,0,2
20231001,답십리2동,0,2
20231001,이문1동,1,0
20231001,장안1동,0,1
20231001,장안2동,0,9
20231001,전농1동,1,0
20231001,제기동,1,2
20231001,회기동,1,3
20231001,휘경1동,0,1
20231002,답십리1동,0,3
20231002,장안2동,0,3
20231002,제기동,1,6
20231002,회기동,4,5
20231002,휘경2동,1,0
20231003,답십리1동,1,2
20231003,답십리2동,0,1
20231003,장안1동,0,1
20231003,장안2동,0,3
20231003,제기동,1,5
20231003,청량리동,0,1
20231003,회기동,2,2
20231004,답십리1동,0,8
20231004,답십리2동,0,2
20231004,이문1동,0,2
20231004,장안1동,0,3
20231004,장안2동,0,10
20231004,제기동,1,3
20231004,청량리동,4,7
20231004,회기동,3,3
20231004,휘경1동,0,2
20231004,휘경2동,0,1
20231005,답십리1동,0,8
20231005,답십리2동,0,1
20231005,장안1동,1,3
20231005,장안2동,0,8
20231005,전농1동,1,0
20231005,제기동,2,8
20231005,청량리동,1,7
20231005,회기동,1,12
20231005,휘경1동,0,2
20231005,휘경2동,0,1
20231006,답십리1동,0,10
20231006,이문1동,0,2
20231006,장안1동,0,1
20231006,장안2동,0,3
20231006,전농1동,1,0
20231006,전농2동,0,1
20231006,제기동,3,7
20231006,청량리동,4,10
20231006,회기동,1,14
20231006,휘경2동,0,1
20231007,답십리1동,0,8
20231007,답십리2동,0,1
20231007,장안2동,0,1
20231007,전농1동,1,0
20231007,제기동,0,6
20231007,청량리동,1,5
20231007,회기동,3,7
20231007,휘경1동,0,1
20231008,답십리1동,5,4
20231008,장안1동,0,4
20231008,장안2동,0,2
20231008,전농1동,1,0
20231008,제기동,0,9
20231008,청량리동,1,4
20231008,회기동,0,5
20231008,휘경1동,0,2
20231009,답십리1동,0,3
20231009,장안1동,0,1
20231009,장안2동,1,5
20231009,전농1동,0,1
20231009,제기동,0,5
20231009,청량리동,1,0
20231009,회기동,13,1
20231010,답십리1동,0,10
20231010,답십리2동,0,2
20231010,이문1동,0,1
20231010,장안2동,0,5
20231010,전농2동,1,0
20231010,제기동,0,18
20231010,청량리동,1,3
20231010,회기동,1,4
20231011,답십리1동,0,7
20231011,답십리2동,0,1
20231011,이문1동,0,1
20231011,장안1동,0,3
20231011,장안2동,0,6
20231011,전농1동,1,0
20231011,제기동,0,10
20231011,청량리동,2,11
20231011,회기동,1,10
20231011,휘경1동,0,2
20231012,답십리1동,1,6
20231012,답십리2동,1,1
20231012,이문1동,0,1
20231012,장안1동,0,2
20231012,장안2동,0,12
20231012,전농2동,0,1
20231012,제기동,1,20
20231012,청량리동,0,3
20231012,회기동,6,3
20231012,휘경1동,0,1
20231013,답십리1동,0,8
20231013,답십리2동,0,1
20231013,이문1동,0,2
20231013,이문2동,0,1
20231013,장안1동,0,4
20231013,장안2동,0,12
20231013,전농1동,1,0
20231013,제기동,2,19
20231013,청량리동,1,9
20231013,회기동,2,4
20231013,휘경1동,0,1
20231014,답십리1동,0,10
20231014,이문1동,0,1
20231014,장안1동,0,1
20231014,장안2동,0,1
20231014,전농1동,1,0
20231014,제기동,3,7
20231014,청량리동,0,1
20231014,회기동,2,2
20231015,답십리1동,0,3
20231015,장안1동,0,1
20231015,장안2동,0,12
20231015,전농1동,1,0
20231015,제기동,1,6
20231015,청량리동,0,2
20231015,회기동,0,8
20231016,답십리1동,0,11
20231016,이문1동,0,1
20231016,장안1동,0,1
20231016,장안2동,1,9
20231016,전농1동,1,1
20231016,제기동,3,13
20231016,청량리동,1,22
20231016,회기동,1,13
20231016,휘경1동,0,1
20231017,답십리1동,0,14
20231017,이문1동,0,2
20231017,이문2동,0,1
20231017,장안1동,0,10
20231017,장안2동,0,7
20231017,전농1동,1,2
20231017,전농2동,0,1
20231017,제기동,2,10
20231017,청량리동,4,9
20231017,회기동,4,10
20231017,휘경1동,0,4
20231018,답십리1동,0,5
20231018,답십리2동,0,3
20231018,이문1동,0,1
20231018,장안1동,0,6
20231018,장안2동,0,7
20231018,전농1동,1,0
20231018,제기동,1,13
20231018,청량리동,1,15
20231018,회기동,1,10
20231018,휘경1동,1,6
20231018,휘경2동,0,1
20231019,답십리1동,0,8
20231019,답십리2동,0,1
20231019,장안1동,0,3
20231019,장안2동,0,7
20231019,전농1동,1,2
20231019,제기동,1,23
20231019,청량리동,0,19
20231019,회기동,1,13
20231019,휘경1동,0,5
20231020,답십리1동,0,8
20231020,이문1동,0,2
20231020,장안1동,0,2
20231020,장안2동,0,8
20231020,전농1동,0,2
20231020,제기동,2,7
20231020,청량리동,1,26
20231020,회기동,3,10
20231020,휘경1동,0,1
20231021,답십리1동,0,3
20231021,이문1동,0,2
20231021,장안2동,0,2
20231021,전농1동,1,0
20231021,제기동,6,5
20231021,청량리동,0,6
20231021,회기동,0,3
20231022,답십리1동,0,3
20231022,이문1동,0,2
20231022,장안2동,0,3
20231022,전농1동,1,1
20231022,제기동,1,14
20231022,청량리동,3,2
20231022,회기동,3,4
20231022,휘경1동,0,1
20231023,답십리1동,0,8
20231023,장안2동,1,11
20231023,전농1동,1,1
20231023,제기동,1,1
20231023,청량리동,2,3
20231023,회기동,4,6
20231023,휘경1동,0,9
20231024,답십리1동,0,5
20231024,장안1동,0,5
20231024,장안2동,0,14
20231024,제기동,4,7
20231024,청량리동,3,11
20231024,회기동,4,9
20231024,휘경1동,0,2
20231025,답십리1동,0,10
20231025,답십리2동,0,3
20231025,장안1동,0,6
20231025,장안2동,0,2
20231025,전농1동,0,3
20231025,제기동,1,8
20231025,청량리동,1,7
20231025,회기동,7,12
20231025,휘경1동,0,3
20231025,휘경2동,0,1
20231026,답십리1동,0,4
20231026,답십리2동,0,3
20231026,이문1동,0,1
20231026,이문2동,0,1
20231026,장안1동,0,2
20231026,장안2동,0,7
20231026,전농1동,0,1
20231026,제기동,0,14
20231026,청량리동,0,2
20231026,회기동,4,3
20231026,휘경1동,1,1
20231027,답십리1동,0,6
20231027,이문1동,0,1
20231027,장안1동,0,2
20231027,장안2동,0,9
20231027,전농1동,1,3
20231027,제기동,2,11
20231027,청량리동,1,7
20231027,회기동,5,11
20231027,휘경1동,0,3
20231027,휘경2동,0,3
20231028,답십리1동,0,7
20231028,답십리2동,1,1
20231028,장안1동,0,2
20231028,장안2동,0,4
20231028,전농1동,1,0
20231028,제기동,3,8
20231028,청량리동,3,1
20231028,회기동,2,7
20231028,휘경1동,0,2
20231029,답십리1동,1,2
20231029,답십리2동,1,0
20231029,장안1동,0,1
20231029,장안2동,0,4
20231029,전농1동,0,1
20231029,제기동,1,8
20231029,청량리동,1,2
20231029,회기동,7,18
20231029,휘경1동,0,2
20231029,휘경2동,0,2
20231030,답십리1동,0,10
20231030,이문1동,0,2
20231030,장안1동,0,7
20231030,장안2동,0,8
20231030,제기동,4,8
20231030,청량리동,0,3
20231030,회기동,6,6
20231030,휘경1동,0,5
20231030,휘경2동,0,1
20231031,답십리1동,0,6
20231031,답십리2동,0,1
20231031,장안1동,0,3
20231031,장안2동,0,12
20231031,전농1동,1,2
20231031,제기동,2,7
20231031,청량리동,0,1
20231031,회기동,1,5
20231031,휘경1동,0,1
20231031,휘경2동,0,2
20231101,답십리1동,0,15
20231101,답십리2동,0,6
20231101,이문1동,0,3
20231101,이문2동,0,1
20231101,장안1동,0,5
20231101,장안2동,0,17
20231101,제기동,3,38
20231101,청량리동,2,9
20231101,회기동,3,14
20231101,휘경1동,0,8
20231101,휘경2동,0,3
20231102,답십리1동,0,13
20231102,답십리2동,0,10
20231102,이문1동,1,3
20231102,장안1동,0,14
20231102,장안2동,0,18
20231102,전농1동,1,1
20231102,제기동,3,34
20231102,청량리동,2,12
20231102,회기동,2,9
20231102,휘경1동,0,8
20231102,휘경2동,0,1
20231103,답십리1동,0,10
20231103,답십리2동,0,5
20231103,이문1동,0,6
20231103,이문2동,0,3
20231103,장안1동,0,12
20231103,장안2동,0,20
20231103,전농1동,0,3
20231103,제기동,2,35
20231103,청량리동,3,17
20231103,회기동,3,28
20231103,휘경1동,0,11
20231103,휘경2동,0,5
20231104,답십리1동,0,3
20231104,이문2동,0,1
20231104,장안1동,0,7
20231104,장안2동,0,6
20231104,전농1동,0,1
20231104,제기동,0,28
20231104,청량리동,0,9
20231104,회기동,3,16
20231104,휘경1동,0,1
20231105,답십리1동,0,2
20231105,답십리2동,0,1
20231105,장안1동,0,5
20231105,장안2동,0,9
20231105,전농1동,1,0
20231105,제기동,1,13
20231105,청량리동,1,7
20231105,회기동,4,12
20231105,휘경1동,0,2
20231106,답십리1동,0,17
20231106,답십리2동,0,4
20231106,이문1동,0,2
20231106,장안1동,0,11
20231106,장안2동,1,13
20231106,전농1동,1,0
20231106,전농2동,0,1
20231106,제기동,3,44
20231106,청량리동,1,10
20231106,회기동,1,11
20231106,휘경1동,0,3
20231106,휘경2동,0,5
20231107,답십리1동,0,16
20231107,답십리2동,0,2
20231107,이문1동,0,2
20231107,장안1동,0,9
20231107,장안2동,0,15
20231107,전농1동,1,2
20231107,제기동,4,34
20231107,청량리동,0,12
20231107,회기동,4,15
20231107,휘경1동,0,2
20231108,답십리1동,0,9
20231108,답십리2동,0,7
20231108,이문1동,0,1
20231108,장안1동,0,9
20231108,장안2동,0,19
20231108,전농1동,1,6
20231108,전농2동,0,1
20231108,제기동,0,43
20231108,청량리동,0,16
20231108,회기동,1,15
20231108,휘경1동,0,8
20231108,휘경2동,0,1
20231109,답십리1동,0,15
20231109,답십리2동,0,5
20231109,이문1동,0,9
20231109,장안1동,0,14
20231109,장안2동,0,14
20231109,전농1동,1,2
20231109,전농2동,0,1
20231109,제기동,3,41
20231109,청량리동,0,33
20231109,회기동,4,16
20231109,휘경1동,0,9
20231109,휘경2동,0,2
20231110,답십리1동,0,16
20231110,답십리2동,0,4
20231110,이문1동,0,2
20231110,장안1동,0,11
20231110,장안2동,0,22
20231110,전농1동,0,6
20231110,제기동,1,35
20231110,청량리동,2,22
20231110,회기동,3,16
20231110,휘경1동,0,10
20231110,휘경2동,0,1
20231111,답십리1동,0,4
20231111,이문1동,0,1
20231111,장안1동,0,5
20231111,장안2동,0,6
20231111,전농1동,0,1
20231111,전농2동,0,2
20231111,제기동,1,22
20231111,청량리동,3,27
20231111,회기동,2,9
20231111,휘경1동,0,3
20231112,답십리1동,0,5
20231112,답십리2동,0,2
20231112,장안1동,0,4
20231112,장안2동,0,5
20231112,전농1동,0,3
20231112,제기동,0,21
20231112,청량리동,1,6
20231112,회기동,2,27
20231112,휘경1동,0,2
20231113,답십리1동,0,16
20231113,답십리2동,0,5
20231113,이문1동,0,3
20231113,장안1동,0,17
20231113,장안2동,0,19
20231113,전농1동,1,4
20231113,전농2동,0,1
20231113,제기동,2,23
20231113,청량리동,3,10
20231113,회기동,2,15
20231113,휘경1동,0,12
20231113,휘경2동,0,1
20231114,답십리1동,0,18
20231114,답십리2동,0,3
20231114,이문1동,0,3
20231114,장안1동,0,8
