행정동명,month,total_registered,시군구
서울특별시 강남구 일원2동,2023-07,6817,강남구
서울특별시 강남구 일원2동,2023-08,6825,강남구
서울특별시 강남구 일원2동,2023-09,6830,강남구
서울특별시 강남구 일원2동,2023-10,6836,강남구
서울특별시 강남구 일원2동,2023-11,6843,강남구
서울특별시 강남구 일원2동,2023-12,6850,강남구
서울특별시 강남구 일원본동,2021-11,8454,강남구
서울특별시 강남구 일원본동,2021-12,8530,강남구
서울특별시 강남구 일원본동,2022-01,8563,강남구
서울특별시 강남구 일원본동,2022-02,8595,강남구
서울특별시 강남구 일원본동,2022-03,8634,강남구
서울특별시 강남구 일원본동,2022-04,8664,강남구
서울특별시 강남구 일원본동,2022-05,8700,강남구
서울특별시 강남구 일원본동,2022-06,8732,강남구
서울특별시 강남구 일원본동,2022-07,8769,강남구
서울특별시 강남구 일원본동,2022-08,8810,강남구
서울특별시 강남구 일원본동,2022-09,8851,강남구
서울특별시 강남구 일원본동,2022-10,8895,강남구
서울특별시 강남구 일원본동,2022-11,8938,강남구
서울특별시 강남구 일원본동,2022-12,8992,강남구
서울특별시 강남구 일원본동,2023-01,9033,강남구
서울특별시 강남구 일원본동,2023-02,9077,강남구
서울특별시 강남구 일원본동,2023-03,9129,강남구
서울특별시 강남구 일원본동,2023-04,9183,강남구
서울특별시 강남구 일원본동,2023-05,9220,강남구
서울특별시 강남구 일원본동,2023-06,9275,강남구
서울특별시 강남구 일원본동,2023-07,9325,강남구
서울특별시 강남구 일원본동,2023-08,9358,강남구
서울특별시 강남구 일원본동,2023-09,9411,강남구
서울특별시 강남구 일원본동,2023-10,9463,강남구
서울특별시 강남구 일원본동,2023-11,9512,강남구
서울특별시 강남구 일원본동,2023-12,9546,강남구
서울특별시 강남구 청담동,2021-11,11952,강남구
서울특별시 강남구 청담동,2021-12,12086,강남구
서울특별시 강남구 청담동,2022-01,12158,강남구
서울특별시 강남구 청담동,2022-02,12212,강남구
서울특별시 강남구 청담동,2022-03,12275,강남구
서울특별시 강남구 청담동,2022-04,12335,강남구
서울특별시 강남구 청담동,2022-05,12390,강남구
서울특별시 강남구 청담동,2022-06,12444,강남구
서울특별시 강남구 청담동,2022-07,12506,강남구
서울특별시 강남구 청담동,2022-08,12568,강남구
서울특별시 강남구 청담동,2022-09,12651,강남구
서울특별시 강남구 청담동,2022-10,12715,강남구
서울특별시 강남구 청담동,2022-11,12802,강남구
서울특별시 강남구 청담동,2022-12,12895,강남구
서울특별시 강남구 청담동,2023-01,12968,강남구
서울특별시 강남구 청담동,2023-02,13074,강남구
서울특별시 강남구 청담동,2023-03,13170,강남구
서울특별시 강남구 청담동,2023-04,13254,강남구
서울특별시 강남구 청담동,2023-05,13307,강남구
서울특별시 강남구 청담동,2023-06,13377,강남구
서울특별시 강남구 청담동,2023-07,13440,강남구
서울특별시 강남구 청담동,2023-08,13493,강남구
서울특별시 강남구 청담동,2023-09,13554,강남구
서울특별시 강남구 청담동,2023-10,13612,강남구
서울특별시 강남구 청담동,2023-11,13671,강남구
서울특별시 강남구 청담동,2023-12,13742,강남구
서울특별시 강동구 강일동,2021-11,12930,강동구
서울특별시 강동구 강일동,2021-12,13038,강동구
서울특별시 강동구 강일동,2022-01,13077,강동구
서울특별시 강동구 강일동,2022-02,13121,강동구
서울특별시 강동구 강일동,2022-03,13184,강동구
서울특별시 강동구 강일동,2022-04,13237,강동구
서울특별시 강동구 강일동,2022-05,13283,강동구
서울특별시 강동구 강일동,2022-06,13330,강동구
서울특별시 강동구 강일동,2022-07,13371,강동구
서울특별시 강동구 강일동,2022-08,13409,강동구
서울특별시 강동구 강일동,2022-09,13495,강동구
서울특별시 강동구 강일동,2022-10,13554,강동구
서울특별시 강동구 강일동,2022-11,13626,강동구
서울특별시 강동구 강일동,2022-12,13692,강동구
서울특별시 강동구 강일동,2023-01,13741,강동구
서울특별시 강동구 강일동,2023-02,13781,강동구
서울특별시 강동구 강일동,2023-03,13839,강동구
서울특별시 강동구 강일동,2023-04,13882,강동구
서울특별시 강동구 강일동,2023-05,13935,강동구
서울특별시 강동구 강일동,2023-06,14001,강동구
서울특별시 강동구 강일동,2023-07,14052,강동구
서울특별시 강동구 강일동,2023-08,14106,강동구
서울특별시 강동구 강일동,2023-09,14155,강동구
서울특별시 강동구 강일동,2023-10,14193,강동구
서울특별시 강동구 강일동,2023-11,14262,강동구
서울특별시 강동구 강일동,2023-12,14311,강동구
서울특별시 강동구 고덕1동,2021-11,8818,강동구
서울특별시 강동구 고덕1동,2021-12,8898,강동구
서울특별시 강동구 고덕1동,2022-01,8937,강동구
서울특별시 강동구 고덕1동,2022-02,8978,강동구
서울특별시 강동구 고덕1동,2022-03,9015,강동구
서울특별시 강동구 고덕1동,2022-04,9058,강동구
서울특별시 강동구 고덕1동,2022-05,9107,강동구
서울특별시 강동구 고덕1동,2022-06,9140,강동구
서울특별시 강동구 고덕1동,2022-07,9176,강동구
서울특별시 강동구 고덕1동,2022-08,9219,강동구
서울특별시 강동구 고덕1동,2022-09,9262,강동구
서울특별시 강동구 고덕1동,2022-10,9318,강동구
서울특별시 강동구 고덕1동,2022-11,9379,강동구
서울특별시 강동구 고덕1동,2022-12,9431,강동구
서울특별시 강동구 고덕1동,2023-01,9475,강동구
서울특별시 강동구 고덕1동,2023-02,9510,강동구
서울특별시 강동구 고덕1동,2023-03,9569,강동구
서울특별시 강동구 고덕1동,2023-04,9613,강동구
서울특별시 강동구 고덕1동,2023-05,9654,강동구
서울특별시 강동구 고덕1동,2023-06,9715,강동구
서울특별시 강동구 고덕1동,2023-07,9759,강동구
서울특별시 강동구 고덕1동,2023-08,9799,강동구
서울특별시 강동구 고덕1동,2023-09,9846,강동구
서울특별시 강동구 고덕1동,2023-10,9884,강동구
서울특별시 강동구 고덕1동,2023-11,9936,강동구
서울특별시 강동구 고덕1동,2023-12,9974,강동구
서울특별시 강동구 고덕2동,2021-11,7966,강동구
서울특별시 강동구 고덕2동,2021-12,8044,강동구
서울특별시 강동구 고덕2동,2022-01,8084,강동구
서울특별시 강동구 고덕2동,2022-02,8117,강동구
서울특별시 강동구 고덕2동,2022-03,8165,강동구
서울특별시 강동구 고덕2동,2022-04,8211,강동구
서울특별시 강동구 고덕2동,2022-05,8250,강동구
서울특별시 강동구 고덕2동,2022-06,8285,강동구
서울특별시 강동구 고덕2동,2022-07,8323,강동구
서울특별시 강동구 고덕2동,2022-08,8364,강동구
서울특별시 강동구 고덕2동,2022-09,8407,강동구
서울특별시 강동구 고덕2동,2022-10,8452,강동구
서울특별시 강동구 고덕2동,2022-11,8497,강동구
서울특별시 강동구 고덕2동,2022-12,8536,강동구
서울특별시 강동구 고덕2동,2023-01,8582,강동구
서울특별시 강동구 고덕2동,2023-02,8613,강동구
서울특별시 강동구 고덕2동,2023-03,8657,강동구
서울특별시 강동구 고덕2동,2023-04,8694,강동구
서울특별시 강동구 고덕2동,2023-05,8735,강동구
서울특별시 강동구 고덕2동,2023-06,8780,강동구
서울특별시 강동구 고덕2동,2023-07,8820,강동구
서울특별시 강동구 고덕2동,2023-08,8842,강동구
서울특별시 강동구 고덕2동,2023-09,8881,강동구
서울특별시 강동구 고덕2동,2023-10,8925,강동구
서울특별시 강동구 고덕2동,2023-11,8968,강동구
서울특별시 강동구 고덕2동,2023-12,9004,강동구
서울특별시 강동구 길동,2021-11,16122,강동구
서울특별시 강동구 길동,2021-12,16260,강동구
서울특별시 강동구 길동,2022-01,16326,강동구
서울특별시 강동구 길동,2022-02,16373,강동구
서울특별시 강동구 길동,2022-03,16453,강동구
서울특별시 강동구 길동,2022-04,16547,강동구
서울특별시 강동구 길동,2022-05,16645,강동구
서울특별시 강동구 길동,2022-06,16725,강동구
서울특별시 강동구 길동,2022-07,16822,강동구
서울특별시 강동구 길동,2022-08,16906,강동구
서울특별시 강동구 길동,2022-09,17014,강동구
서울특별시 강동구 길동,2022-10,17140,강동구
서울특별시 강동구 길동,2022-11,17236,강동구
서울특별시 강동구 길동,2022-12,17335,강동구
서울특별시 강동구 길동,2023-01,17413,강동구
서울특별시 강동구 길동,2023-02,17478,강동구
서울특별시 강동구 길동,2023-03,17606,강동구
서울특별시 강동구 길동,2023-04,17708,강동구
서울특별시 강동구 길동,2023-05,17810,강동구
서울특별시 강동구 길동,2023-06,17912,강동구
서울특별시 강동구 길동,2023-07,17988,강동구
서울특별시 강동구 길동,2023-08,18073,강동구
서울특별시 강동구 길동,2023-09,18147,강동구
서울특별시 강동구 길동,2023-10,18231,강동구
서울특별시 강동구 길동,2023-11,18296,강동구
서울특별시 강동구 길동,2023-12,18373,강동구
서울특별시 강동구 둔촌1동,2021-11,578,강동구
서울특별시 강동구 둔촌1동,2021-12,580,강동구
서울특별시 강동구 둔촌1동,2022-01,583,강동구
서울특별시 강동구 둔촌1동,2022-02,593,강동구
서울특별시 강동구 둔촌1동,2022-03,596,강동구
서울특별시 강동구 둔촌1동,2022-04,600,강동구
서울특별시 강동구 둔촌1동,2022-05,609,강동구
서울특별시 강동구 둔촌1동,2022-06,637,강동구
서울특별시 강동구 둔촌1동,2022-07,639,강동구
서울특별시 강동구 둔촌1동,2022-08,650,강동구
서울특별시 강동구 둔촌1동,2022-09,662,강동구
서울특별시 강동구 둔촌1동,2022-10,675,강동구
서울특별시 강동구 둔촌1동,2022-11,681,강동구
서울특별시 강동구 둔촌1동,2022-12,695,강동구
서울특별시 강동구 둔촌1동,2023-01,697,강동구
서울특별시 강동구 둔촌1동,2023-02,705,강동구
서울특별시 강동구 둔촌1동,2023-03,710,강동구
서울특별시 강동구 둔촌1동,2023-04,716,강동구
서울특별시 강동구 둔촌1동,2023-05,719,강동구
서울특별시 강동구 둔촌1동,2023-06,724,강동구
서울특별시 강동구 둔촌1동,2023-07,735,강동구
서울특별시 강동구 둔촌1동,2023-08,737,강동구
서울특별시 강동구 둔촌1동,2023-10,742,강동구
서울특별시 강동구 둔촌1동,2023-11,749,강동구
서울특별시 강동구 둔촌1동,2023-12,760,강동구
서울특별시 강동구 둔촌2동,2021-11,8117,강동구
서울특별시 강동구 둔촌2동,2021-12,8189,강동구
서울특별시 강동구 둔촌2동,2022-01,8223,강동구
서울특별시 강동구 둔촌2동,2022-02,8248,강동구
서울특별시 강동구 둔촌2동,2022-03,8284,강동구
서울특별시 강동구 둔촌2동,2022-04,8318,강동구
서울특별시 강동구 둔촌2동,2022-05,8352,강동구
서울특별시 강동구 둔촌2동,2022-06,8390,강동구
서울특별시 강동구 둔촌2동,2022-07,8439,강동구
서울특별시 강동구 둔촌2동,2022-08,8476,강동구
서울특별시 강동구 둔촌2동,2022-09,8518,강동구
서울특별시 강동구 둔촌2동,2022-10,8550,강동구
서울특별시 강동구 둔촌2동,2022-11,8582,강동구
서울특별시 강동구 둔촌2동,2022-12,8613,강동구
서울특별시 강동구 둔촌2동,2023-01,8649,강동구
서울특별시 강동구 둔촌2동,2023-02,8681,강동구
서울특별시 강동구 둔촌2동,2023-03,8724,강동구
서울특별시 강동구 둔촌2동,2023-04,8756,강동구
서울특별시 강동구 둔촌2동,2023-05,8799,강동구
서울특별시 강동구 둔촌2동,2023-06,8839,강동구
서울특별시 강동구 둔촌2동,2023-07,8875,강동구
서울특별시 강동구 둔촌2동,2023-08,8894,강동구
서울특별시 강동구 둔촌2동,2023-09,8937,강동구
서울특별시 강동구 둔촌2동,2023-10,8976,강동구
서울특별시 강동구 둔촌2동,2023-11,9008,강동구
서울특별시 강동구 둔촌2동,2023-12,9039,강동구
서울특별시 강동구 명일1동,2021-11,8409,강동구
서울특별시 강동구 명일1동,2021-12,8497,강동구
서울특별시 강동구 명일1동,2022-01,8522,강동구
서울특별시 강동구 명일1동,2022-02,8548,강동구
서울특별시 강동구 명일1동,2022-03,8580,강동구
서울특별시 강동구 명일1동,2022-04,8622,강동구
서울특별시 강동구 명일1동,2022-05,8671,강동구
서울특별시 강동구 명일1동,2022-06,8723,강동구
서울특별시 강동구 명일1동,2022-07,8755,강동구
서울특별시 강동구 명일1동,2022-08,8787,강동구
서울특별시 강동구 명일1동,2022-09,8826,강동구
서울특별시 강동구 명일1동,2022-10,8860,강동구
서울특별시 강동구 명일1동,2022-11,8912,강동구
서울특별시 강동구 명일1동,2022-12,8956,강동구
서울특별시 강동구 명일1동,2023-01,9006,강동구
서울특별시 강동구 명일1동,2023-02,9032,강동구
서울특별시 강동구 명일1동,2023-03,9084,강동구
서울특별시 강동구 명일1동,2023-04,9124,강동구
서울특별시 강동구 명일1동,2023-05,9165,강동구
