일자_dt,month_dt,연도,행정동,단속건수,total_registered
2022-01-21,2022-01,2022,휘경2동,3,6514
2022-01-24,2022-01,2022,휘경2동,1,6514
2022-01-26,2022-01,2022,휘경2동,2,6514
2022-01-27,2022-01,2022,휘경2동,4,6514
2022-01-28,2022-01,2022,휘경2동,1,6514
2022-01-29,2022-01,2022,휘경2동,1,6514
2022-01-30,2022-01,2022,휘경2동,1,6514
2022-01-02,2022-01,2022,전농1동,2,7789
2022-01-03,2022-01,2022,전농1동,1,7789
2022-01-05,2022-01,2022,전농1동,1,7789
2022-01-06,2022-01,2022,전농1동,4,7789
2022-01-07,2022-01,2022,전농1동,1,7789
2022-01-11,2022-01,2022,전농1동,2,7789
2022-01-12,2022-01,2022,전농1동,5,7789
2022-01-14,2022-01,2022,전농1동,2,7789
2022-01-15,2022-01,2022,전농1동,1,7789
2022-01-16,2022-01,2022,전농1동,0,7789
2022-01-17,2022-01,2022,전농1동,2,7789
2022-01-18,2022-01,2022,전농1동,1,7789
2022-01-19,2022-01,2022,전농1동,2,7789
2022-01-21,2022-01,2022,전농1동,3,7789
2022-01-23,2022-01,2022,전농1동,1,7789
2022-01-24,2022-01,2022,전농1동,11,7789
2022-01-25,2022-01,2022,전농1동,1,7789
2022-01-26,2022-01,2022,전농1동,3,7789
2022-01-27,2022-01,2022,전농1동,1,7789
2022-01-28,2022-01,2022,전농1동,2,7789
2022-01-30,2022-01,2022,전농1동,4,7789
2022-01-02,2022-01,2022,청량리동,9,5259
2022-01-03,2022-01,2022,청량리동,30,5259
2022-01-04,2022-01,2022,청량리동,34,5259
2022-01-05,2022-01,2022,청량리동,30,5259
2022-01-06,2022-01,2022,청량리동,41,5259
2022-01-07,2022-01,2022,청량리동,30,5259
2022-01-08,2022-01,2022,청량리동,5,5259
2022-01-09,2022-01,2022,청량리동,0,5259
2022-01-10,2022-01,2022,청량리동,38,5259
2022-01-11,2022-01,2022,청량리동,28,5259
2022-01-12,2022-01,2022,청량리동,22,5259
2022-01-13,2022-01,2022,청량리동,15,5259
2022-01-14,2022-01,2022,청량리동,17,5259
2022-01-15,2022-01,2022,청량리동,5,5259
2022-01-16,2022-01,2022,청량리동,5,5259
2022-01-17,2022-01,2022,청량리동,23,5259
2022-01-18,2022-01,2022,청량리동,24,5259
2022-01-19,2022-01,2022,청량리동,21,5259
2022-01-20,2022-01,2022,청량리동,37,5259
2022-01-21,2022-01,2022,청량리동,30,5259
2022-01-22,2022-01,2022,청량리동,0,5259
2022-01-23,2022-01,2022,청량리동,7,5259
2022-01-24,2022-01,2022,청량리동,36,5259
2022-01-25,2022-01,2022,청량리동,28,5259
2022-01-26,2022-01,2022,청량리동,21,5259
2022-01-27,2022-01,2022,청량리동,37,5259
2022-01-28,2022-01,2022,청량리동,31,5259
2022-01-29,2022-01,2022,청량리동,11,5259
2022-01-30,2022-01,2022,청량리동,1,5259
2022-01-31,2022-01,2022,청량리동,1,5259
2022-01-04,2022-01,2022,이문2동,1,5465
2022-01-06,2022-01,2022,이문2동,1,5465
2022-01-10,2022-01,2022,이문2동,2,5465
2022-01-19,2022-01,2022,이문2동,3,5465
2022-01-21,2022-01,2022,이문2동,1,5465
2022-01-26,2022-01,2022,이문2동,1,5465
2022-01-27,2022-01,2022,이문2동,1,5465
2022-01-28,2022-01,2022,이문2동,1,5465
2022-01-05,2022-01,2022,전농2동,1,5629
2022-01-06,2022-01,2022,전농2동,1,5629
2022-01-17,2022-01,2022,전농2동,1,5629
2022-01-23,2022-01,2022,전농2동,1,5629
2022-01-28,2022-01,2022,전농2동,1,5629
2022-01-31,2022-01,2022,전농2동,1,5629
2022-01-18,2022-01,2022,용신동,0,10027
2022-02-01,2022-02,2022,답십리1동,3,9794
2022-02-02,2022-02,2022,답십리1동,6,9794
2022-02-03,2022-02,2022,답십리1동,16,9794
2022-02-04,2022-02,2022,답십리1동,23,9794
2022-02-05,2022-02,2022,답십리1동,6,9794
2022-02-06,2022-02,2022,답십리1동,5,9794
2022-02-07,2022-02,2022,답십리1동,14,9794
2022-02-08,2022-02,2022,답십리1동,11,9794
2022-02-09,2022-02,2022,답십리1동,15,9794
2022-02-10,2022-02,2022,답십리1동,8,9794
2022-02-11,2022-02,2022,답십리1동,16,9794
2022-02-12,2022-02,2022,답십리1동,8,9794
2022-02-13,2022-02,2022,답십리1동,11,9794
2022-02-14,2022-02,2022,답십리1동,13,9794
2022-02-15,2022-02,2022,답십리1동,13,9794
2022-02-16,2022-02,2022,답십리1동,19,9794
2022-02-17,2022-02,2022,답십리1동,24,9794
2022-02-18,2022-02,2022,답십리1동,18,9794
2022-02-19,2022-02,2022,답십리1동,10,9794
2022-02-20,2022-02,2022,답십리1동,5,9794
2022-02-21,2022-02,2022,답십리1동,10,9794
2022-02-22,2022-02,2022,답십리1동,10,9794
2022-02-23,2022-02,2022,답십리1동,16,9794
2022-02-24,2022-02,2022,답십리1동,10,9794
2022-02-25,2022-02,2022,답십리1동,22,9794
2022-02-26,2022-02,2022,답십리1동,12,9794
2022-02-27,2022-02,2022,답십리1동,6,9794
2022-02-28,2022-02,2022,답십리1동,15,9794
2022-02-01,2022-02,2022,답십리2동,1,8913
2022-02-02,2022-02,2022,답십리2동,1,8913
2022-02-03,2022-02,2022,답십리2동,3,8913
2022-02-07,2022-02,2022,답십리2동,3,8913
2022-02-08,2022-02,2022,답십리2동,2,8913
2022-02-09,2022-02,2022,답십리2동,1,8913
2022-02-10,2022-02,2022,답십리2동,1,8913
2022-02-11,2022-02,2022,답십리2동,2,8913
2022-02-12,2022-02,2022,답십리2동,2,8913
2022-02-14,2022-02,2022,답십리2동,5,8913
2022-02-15,2022-02,2022,답십리2동,2,8913
2022-02-16,2022-02,2022,답십리2동,1,8913
2022-02-17,2022-02,2022,답십리2동,3,8913
2022-02-18,2022-02,2022,답십리2동,3,8913
2022-02-21,2022-02,2022,답십리2동,2,8913
2022-02-23,2022-02,2022,답십리2동,1,8913
2022-02-24,2022-02,2022,답십리2동,2,8913
2022-02-25,2022-02,2022,답십리2동,2,8913
2022-02-26,2022-02,2022,답십리2동,1,8913
2022-02-28,2022-02,2022,답십리2동,3,8913
2022-02-01,2022-02,2022,이문1동,4,4185
2022-02-03,2022-02,2022,이문1동,1,4185
2022-02-04,2022-02,2022,이문1동,3,4185
2022-02-05,2022-02,2022,이문1동,1,4185
2022-02-06,2022-02,2022,이문1동,3,4185
2022-02-07,2022-02,2022,이문1동,1,4185
2022-02-08,2022-02,2022,이문1동,1,4185
2022-02-09,2022-02,2022,이문1동,2,4185
2022-02-10,2022-02,2022,이문1동,6,4185
2022-02-12,2022-02,2022,이문1동,2,4185
2022-02-13,2022-02,2022,이문1동,3,4185
2022-02-14,2022-02,2022,이문1동,2,4185
2022-02-15,2022-02,2022,이문1동,2,4185
2022-02-16,2022-02,2022,이문1동,3,4185
2022-02-17,2022-02,2022,이문1동,1,4185
2022-02-18,2022-02,2022,이문1동,5,4185
2022-02-20,2022-02,2022,이문1동,1,4185
2022-02-21,2022-02,2022,이문1동,3,4185
